county,new_pct,resale_pct,sales,average_price,month,year
Donegal,10.87,89.13,46,103945.12,06,2013
Donegal,10.29,89.71,68,104065.95,07,2013
Donegal,15.38,84.62,65,98829.86,08,2013
Donegal,8.57,91.43,70,97125.85,09,2013
Donegal,20.27,79.73,74,84943.28,10,2013
Donegal,13.89,86.11,72,95509.6,11,2013
Donegal,7.14,92.86,112,86869.73,12,2013
Donegal,6.82,93.18,44,104255.31,01,2014
Donegal,10.14,89.86,69,90494.46,02,2014
Donegal,13.04,86.96,69,102740.89,03,2014
Donegal,33.72,66.28,86,77836.41,04,2014
Donegal,16.0,84.0,75,102214.71,05,2014
Donegal,11.29,88.71,124,77269.07,06,2014
Donegal,11.92,88.08,151,78273.73,07,2014
Donegal,10.77,89.23,65,97784.41,08,2014
Donegal,13.83,86.17,94,99178.85,09,2014
Donegal,6.48,93.52,108,112677.72,10,2014
Donegal,19.19,80.81,99,102735.54,11,2014
Donegal,8.93,91.07,224,85934.99,12,2014
Donegal,11.69,88.31,77,119213.59,01,2015
Donegal,9.52,90.48,105,101598.76,02,2015
Donegal,1.95,98.05,154,74404.67,03,2015
Donegal,10.16,89.84,128,97697.76,04,2015
Donegal,15.6,84.4,109,115723.36,05,2015
Donegal,5.59,94.41,143,91213.54,06,2015
Donegal,14.97,85.03,147,113738.56,07,2015
Donegal,8.7,91.3,92,106718.83,08,2015
Donegal,6.03,93.97,116,106350.77,09,2015
Donegal,8.27,91.73,133,105368.49,10,2015
Donegal,6.72,93.28,134,107470.98,11,2015
Donegal,7.65,92.35,170,112564.22,12,2015
Donegal,7.41,92.59,81,113767.09,01,2016
Donegal,8.87,91.13,124,87963.26,02,2016
Donegal,4.46,95.54,112,107658.65,03,2016
Donegal,6.82,93.18,132,107478.15,04,2016
Donegal,13.59,86.41,103,126972.4,05,2016
Donegal,7.76,92.24,116,118485.07,06,2016
Donegal,8.4,91.6,119,108843.43,07,2016
Donegal,12.5,87.5,88,104207.89,08,2016
Donegal,15.38,84.62,130,105444.71,09,2016
Donegal,9.59,90.41,146,101317.5,10,2016
Donegal,10.42,89.58,144,111854.54,11,2016
Donegal,12.72,87.28,173,108515.99,12,2016
Donegal,9.52,90.48,84,105159.26,01,2017
Donegal,4.76,95.24,84,120230.6,02,2017
Donegal,12.5,87.5,104,125146.17,03,2017
Donegal,5.15,94.85,97,113866.5,04,2017
Donegal,10.64,89.36,94,127912.44,05,2017
Donegal,11.72,88.28,128,106840.31,06,2017
Donegal,9.38,90.62,128,105618.66,07,2017
Donegal,5.83,94.17,120,113626.18,08,2017
Donegal,10.62,89.38,113,127456.63,09,2017
Donegal,9.65,90.35,114,111062.44,10,2017
Donegal,17.83,82.17,129,128881.31,11,2017
Donegal,13.33,86.67,135,145440.56,12,2017
Donegal,10.81,89.19,74,123683.0,01,2018
Donegal,8.89,91.11,90,95467.71,02,2018
Donegal,9.43,90.57,106,129366.43,03,2018
Donegal,4.95,95.05,101,111950.04,04,2018
Donegal,5.73,94.27,157,98500.28,05,2018
Donegal,4.72,95.28,127,105813.4,06,2018
Donegal,9.03,90.97,144,129483.08,07,2018
Donegal,10.0,90.0,110,127330.44,08,2018
Donegal,3.45,96.55,116,124694.81,09,2018
Donegal,10.49,89.51,143,119599.59,10,2018
Donegal,17.48,82.52,143,147159.42,11,2018
Donegal,6.18,93.82,178,111298.88,12,2018
Donegal,6.76,93.24,74,112920.73,01,2019
Donegal,2.97,97.03,101,120591.55,02,2019
Donegal,16.67,83.33,114,136425.21,03,2019
Donegal,6.48,92.59,108,120810.49,04,2019
Donegal,4.55,95.45,132,120342.75,05,2019
Donegal,5.71,94.29,105,122500.62,06,2019
Donegal,6.72,93.28,134,131476.26,07,2019
Donegal,12.5,87.5,136,133591.83,08,2019
Donegal,8.28,91.72,145,127295.59,09,2019
Donegal,10.13,89.87,158,134216.19,10,2019
Donegal,7.3,92.7,137,133674.29,11,2019
Donegal,6.93,93.07,202,118856.55,12,2019
Donegal,6.06,93.94,99,134782.85,01,2020
Donegal,5.5,94.5,109,134165.86,02,2020
Donegal,5.45,94.55,110,146518.76,03,2020
Donegal,5.19,94.81,77,115840.73,04,2020
Donegal,5.56,94.44,54,122400.53,05,2020
Donegal,8.64,91.36,81,115091.41,06,2020
Donegal,8.87,91.13,124,157341.57,07,2020
Donegal,2.53,97.47,79,137267.23,08,2020
Donegal,11.67,88.33,120,147139.38,09,2020
Donegal,10.96,89.04,146,130428.94,10,2020
Donegal,8.84,91.16,147,153545.52,11,2020
Donegal,13.96,86.04,222,161460.83,12,2020
Dublin,16.71,83.29,395,351785.31,01,2010
Dublin,22.63,77.37,486,345820.76,02,2010
Dublin,22.73,77.27,550,334785.28,03,2010
Dublin,19.68,80.32,564,325239.03,04,2010
Dublin,19.9,80.1,578,329119.0,05,2010
Dublin,14.39,85.61,667,393286.95,06,2010
Dublin,17.21,82.79,703,322377.81,07,2010
Dublin,14.86,84.98,646,342753.29,08,2010
Dublin,19.11,80.89,654,331646.83,09,2010
Dublin,22.59,77.41,602,302368.14,10,2010
Dublin,17.76,82.24,501,292951.61,11,2010
Dublin,24.28,75.72,593,319711.75,12,2010
Dublin,16.93,83.07,319,322757.29,01,2011
Dublin,19.33,80.67,357,333726.1,02,2011
Dublin,10.4,89.6,404,326469.39,03,2011
Dublin,12.93,87.07,348,315006.93,04,2011
Dublin,10.46,89.33,478,309829.1,05,2011
Dublin,13.53,86.47,436,305334.96,06,2011
Dublin,11.24,88.76,534,315839.78,07,2011
Dublin,9.21,90.79,532,335153.75,08,2011
Dublin,10.08,89.92,605,307148.83,09,2011
Dublin,9.7,90.3,505,297831.48,10,2011
Dublin,5.55,94.45,613,296235.07,11,2011
Dublin,14.23,85.77,773,279414.06,12,2011
Dublin,8.02,91.75,424,325872.37,01,2012
Dublin,8.95,91.05,458,286747.53,02,2012
Dublin,18.44,81.56,553,265759.94,03,2012
Dublin,7.68,92.32,469,258108.38,04,2012
Dublin,10.12,89.88,642,280494.52,05,2012
Dublin,6.97,92.91,832,241308.73,06,2012
Dublin,15.75,84.25,832,282883.82,07,2012
Dublin,9.18,90.82,784,305352.4,08,2012
Dublin,8.61,91.25,720,283452.7,09,2012
Dublin,7.47,92.53,776,269258.01,10,2012
Dublin,10.04,89.86,966,298688.76,11,2012
Dublin,14.3,85.57,1462,278136.05,12,2012
Dublin,17.66,82.34,470,273978.89,01,2013
Dublin,7.45,92.55,510,284023.52,02,2013
Dublin,11.26,88.74,604,292235.84,03,2013
Dublin,7.35,92.65,626,288216.7,04,2013
Dublin,9.32,90.54,708,274465.5,05,2013
Dublin,7.17,92.83,725,419900.16,06,2013
Dublin,8.91,90.99,943,301196.66,07,2013
Dublin,7.63,92.37,931,320890.07,08,2013
Dublin,13.96,86.04,996,414329.74,09,2013
Dublin,9.11,90.89,1043,358359.55,10,2013
Dublin,12.54,87.46,1045,341024.34,11,2013
Dublin,24.14,75.86,1910,281300.5,12,2013
Dublin,7.45,92.55,604,305279.46,01,2014
Dublin,12.63,87.37,792,301849.66,02,2014
Dublin,11.54,88.46,797,382283.88,03,2014
Dublin,11.98,88.02,776,334437.19,04,2014
Dublin,12.37,87.63,954,340260.75,05,2014
Dublin,7.06,92.94,1189,343654.88,06,2014
Dublin,10.19,89.74,1403,429833.09,07,2014
Dublin,8.06,91.94,1117,424816.97,08,2014
Dublin,9.44,90.56,1292,372153.44,09,2014
Dublin,19.19,80.75,1813,383883.03,10,2014
Dublin,10.97,89.03,1158,360261.98,11,2014
Dublin,14.0,86.0,2278,325202.47,12,2014
Dublin,5.89,94.11,1257,337279.13,01,2015
Dublin,10.92,89.08,1163,329758.67,02,2015
Dublin,11.72,88.28,1058,323816.28,03,2015
Dublin,31.11,68.89,1337,303054.94,04,2015
Dublin,26.52,73.48,1199,313836.48,05,2015
Dublin,13.09,86.91,1528,358910.54,06,2015
Dublin,12.03,87.9,1405,377705.38,07,2015
Dublin,12.74,87.26,1162,385898.76,08,2015
Dublin,9.58,90.42,1252,368504.87,09,2015
Dublin,10.95,89.05,1288,377376.47,10,2015
Dublin,10.24,89.76,1201,366773.05,11,2015
Dublin,12.98,87.02,1587,359749.41,12,2015
Dublin,9.05,90.95,818,463097.46,01,2016
Dublin,10.1,89.9,1297,334969.66,02,2016
Dublin,12.54,87.46,1116,372792.72,03,2016
Dublin,13.03,86.97,1105,399260.62,04,2016
Dublin,18.65,81.35,1174,435950.83,05,2016
Dublin,15.52,84.4,1224,389803.57,06,2016
Dublin,17.59,82.41,1376,392560.94,07,2016
Dublin,15.59,84.41,1341,418855.08,08,2016
Dublin,16.03,83.97,1441,411292.66,09,2016
Dublin,14.24,85.76,1355,397267.32,10,2016
Dublin,20.34,79.66,1460,393320.92,11,2016
Dublin,22.25,77.75,2085,442591.11,12,2016
Dublin,14.96,85.04,1016,421282.93,01,2017
Dublin,18.46,81.54,1197,387565.4,02,2017
Dublin,23.66,76.34,1416,416258.6,03,2017
Dublin,27.9,72.1,1233,381824.46,04,2017
Dublin,23.2,76.8,1302,391553.33,05,2017
Dublin,18.13,81.87,1456,424418.76,06,2017
Dublin,25.41,74.59,1590,424220.54,07,2017
Dublin,19.43,80.57,1621,422122.74,08,2017
Dublin,19.77,80.23,1568,422242.77,09,2017
Dublin,24.12,75.88,1708,446672.52,10,2017
Dublin,23.01,76.93,1699,427642.34,11,2017
Dublin,28.61,71.39,2167,439157.29,12,2017
Dublin,17.54,82.46,1089,413518.03,01,2018
Dublin,22.84,77.16,1344,435887.12,02,2018
Dublin,24.75,75.25,1491,401982.38,03,2018
Dublin,30.56,69.44,1312,411968.11,04,2018
Dublin,27.2,72.8,1610,426782.95,05,2018
Dublin,28.21,71.79,1464,667675.62,06,2018
Dublin,28.37,71.63,1808,502494.07,07,2018
Dublin,26.24,73.7,1578,451486.09,08,2018
Dublin,21.31,78.69,1497,455803.69,09,2018
Dublin,24.2,75.8,1744,566513.14,10,2018
Dublin,27.5,72.5,1760,421390.86,11,2018
Dublin,27.92,72.08,1981,446928.87,12,2018
Dublin,21.16,78.84,1068,445970.9,01,2019
Dublin,24.59,75.41,1354,408737.74,02,2019
Dublin,23.63,76.37,1333,403541.42,03,2019
Dublin,17.69,82.23,1379,508740.84,04,2019
Dublin,20.29,79.71,1577,458451.4,05,2019
Dublin,21.67,78.33,1417,493236.41,06,2019
Dublin,18.13,81.87,1671,519771.74,07,2019
Dublin,18.35,81.65,1591,610132.45,08,2019
Dublin,22.05,77.95,1601,478650.19,09,2019
Dublin,18.72,81.28,1688,468820.71,10,2019
Dublin,27.57,72.43,1690,549614.4,11,2019
Dublin,28.64,71.36,2032,573595.86,12,2019
Dublin,16.3,83.7,1147,466712.58,01,2020
Dublin,17.62,82.38,1135,640816.18,02,2020
Dublin,19.92,80.08,1305,499360.02,03,2020
Dublin,35.21,64.79,815,485581.9,04,2020
Dublin,10.04,89.96,717,431816.69,05,2020
Dublin,27.91,72.09,953,607993.97,06,2020
Dublin,22.24,77.76,1115,629942.2,07,2020
Dublin,21.17,78.83,822,455435.85,08,2020
Dublin,20.48,79.52,1240,471690.31,09,2020
Dublin,18.88,81.12,1663,479534.23,10,2020
Dublin,17.29,82.71,1544,530765.87,11,2020
Dublin,25.95,74.05,2227,513698.66,12,2020
Galway,27.08,72.92,48,286110.99,01,2010
Galway,41.79,58.21,67,212425.17,02,2010
Galway,34.83,65.17,89,228385.82,03,2010
Galway,15.19,84.81,79,238144.48,04,2010
Galway,30.3,69.7,66,198188.38,05,2010
Galway,30.77,69.23,78,222129.13,06,2010
Galway,36.19,63.81,105,227020.54,07,2010
Galway,15.48,84.52,84,228516.38,08,2010
Galway,31.43,68.57,70,218926.66,09,2010
Galway,18.18,81.82,88,217483.79,10,2010
Galway,30.86,69.14,81,212296.61,11,2010
Galway,24.21,75.79,95,206943.34,12,2010
Galway,45.59,54.41,68,201900.45,01,2011
Galway,33.33,66.67,54,241489.87,02,2011
Galway,19.57,80.43,46,270671.12,03,2011
Galway,14.06,85.94,64,194860.53,04,2011
Galway,20.0,80.0,50,204249.24,05,2011
Galway,20.88,79.12,91,219913.67,06,2011
Galway,12.86,87.14,70,188955.12,07,2011
Galway,11.76,88.24,85,166988.0,08,2011
Galway,28.04,71.96,107,182278.75,09,2011
Galway,14.61,85.39,89,165657.88,10,2011
Galway,9.17,90.83,120,193856.1,11,2011
Galway,9.82,90.18,112,179336.62,12,2011
Galway,11.48,88.52,61,142567.71,01,2012
Galway,7.14,92.86,56,182750.0,02,2012
Galway,16.39,83.61,61,156079.93,03,2012
Galway,1.47,98.53,68,159951.35,04,2012
Galway,18.29,81.71,82,163805.34,05,2012
Galway,17.2,82.8,93,156283.15,06,2012
Galway,14.04,85.96,114,163351.37,07,2012
Galway,7.95,92.05,88,184713.26,08,2012
Galway,9.9,90.1,101,186558.93,09,2012
Galway,10.1,89.9,99,172173.03,10,2012
Galway,10.97,89.03,155,150718.36,11,2012
Galway,12.89,87.11,194,170297.76,12,2012
Galway,7.14,92.86,84,132860.09,01,2013
Galway,8.75,91.25,80,180415.55,02,2013
Galway,12.31,87.69,65,173853.45,03,2013
Galway,8.18,91.82,110,145920.94,04,2013
Galway,12.15,87.85,107,140416.45,05,2013
Galway,9.4,90.6,149,159608.84,06,2013
Galway,10.07,89.93,149,162701.51,07,2013
Galway,9.85,90.15,132,172548.92,08,2013
Galway,10.87,89.13,138,152846.01,09,2013
Galway,12.35,87.65,170,152960.77,10,2013
Galway,10.74,89.26,149,142624.06,11,2013
Galway,11.46,88.54,253,162287.92,12,2013
Galway,15.46,84.54,97,144147.7,01,2014
Galway,12.17,87.83,115,161295.32,02,2014
Galway,15.23,84.77,151,131383.42,03,2014
Galway,13.38,86.62,142,146545.03,04,2014
Galway,13.58,86.42,162,170946.99,05,2014
Galway,18.06,81.94,216,138747.95,06,2014
Galway,11.23,88.77,276,153893.64,07,2014
Galway,6.22,93.78,193,165488.59,08,2014
Galway,10.0,90.0,190,171441.21,09,2014
Galway,13.9,86.1,223,167518.61,10,2014
Galway,5.61,94.39,196,180423.45,11,2014
Galway,6.4,93.6,469,143687.27,12,2014
Galway,5.3,94.7,151,172373.81,01,2015
Galway,7.24,92.76,221,155377.17,02,2015
Galway,12.65,87.35,253,231685.52,03,2015
Galway,18.52,81.48,189,154483.8,04,2015
Galway,11.59,88.41,164,164285.9,05,2015
Galway,7.06,92.94,255,149361.16,06,2015
Galway,6.69,93.31,269,148834.57,07,2015
Galway,5.58,94.42,215,186186.52,08,2015
Galway,8.16,91.84,282,163133.93,09,2015
Galway,10.33,89.67,242,177809.71,10,2015
Galway,7.14,92.86,224,169069.16,11,2015
Galway,7.92,92.08,366,156271.05,12,2015
Galway,7.14,92.86,140,187807.33,01,2016
Galway,13.55,86.45,155,186795.64,02,2016
Galway,7.41,92.59,162,157717.68,03,2016
Galway,7.87,92.13,178,177464.27,04,2016
Galway,20.34,79.66,295,175740.76,05,2016
Galway,13.68,86.32,234,195253.07,06,2016
Galway,11.5,88.5,226,190152.26,07,2016
Galway,7.98,92.02,213,209888.48,08,2016
Galway,10.42,89.58,240,192256.44,09,2016
Galway,8.47,91.53,236,183633.8,10,2016
Galway,20.7,79.3,227,205297.48,11,2016
Galway,13.09,86.91,275,199014.82,12,2016
Galway,9.52,90.48,147,211492.46,01,2017
Galway,6.25,93.75,192,215169.59,02,2017
Galway,8.99,91.01,189,213931.6,03,2017
Galway,13.9,86.1,187,182779.07,04,2017
Galway,15.23,84.77,197,213344.17,05,2017
Galway,14.4,85.6,250,181023.5,06,2017
Galway,10.86,89.14,304,222983.47,07,2017
Galway,18.53,81.47,232,193229.12,08,2017
Galway,10.55,89.45,218,208804.47,09,2017
Galway,8.4,91.6,262,209074.84,10,2017
Galway,13.5,86.5,237,216401.85,11,2017
Galway,7.57,92.43,370,239812.6,12,2017
Galway,6.54,93.46,153,200041.61,01,2018
Galway,12.24,87.76,147,220553.31,02,2018
Galway,6.6,93.4,197,213478.49,03,2018
Galway,11.36,88.64,176,424759.79,04,2018
Galway,13.24,86.76,219,207756.86,05,2018
Galway,8.93,91.07,224,243592.83,06,2018
Galway,9.77,90.23,266,223143.69,07,2018
Galway,12.5,87.5,264,222961.94,08,2018
Galway,4.41,95.59,204,261430.31,09,2018
Galway,6.02,93.98,249,242463.69,10,2018
Galway,7.83,92.17,281,225015.12,11,2018
Galway,14.03,85.97,278,238564.16,12,2018
Galway,7.39,92.61,176,233782.99,01,2019
Galway,4.64,95.36,194,218060.03,02,2019
Galway,20.1,79.9,209,275159.32,03,2019
Galway,14.04,85.96,235,228093.7,04,2019
Galway,6.7,93.3,209,216289.01,05,2019
Galway,8.89,91.11,180,215126.85,06,2019
Galway,12.27,87.73,277,328250.44,07,2019
Galway,9.22,90.78,206,249396.43,08,2019
Galway,6.22,93.78,209,244898.69,09,2019
Galway,14.52,85.48,248,258506.64,10,2019
Galway,11.04,88.96,308,218937.12,11,2019
Galway,11.32,88.68,318,248171.58,12,2019
Galway,15.92,84.08,201,267329.35,01,2020
Galway,9.84,90.16,183,220229.72,02,2020
Galway,14.98,85.02,207,260808.82,03,2020
Galway,23.08,76.92,130,254266.4,04,2020
Galway,16.36,83.64,110,233845.15,05,2020
Galway,28.22,71.78,163,234725.49,06,2020
Galway,18.54,81.46,151,255833.94,07,2020
Galway,15.48,84.52,155,268479.24,08,2020
Galway,20.29,79.71,207,248845.93,09,2020
Galway,17.67,82.33,266,260257.08,10,2020
Galway,10.53,89.47,247,248475.64,11,2020
Galway,18.29,81.71,339,242535.14,12,2020
Kerry,22.22,77.78,27,204495.93,01,2010
Kerry,7.69,92.31,39,168969.1,02,2010
Kerry,30.77,69.23,65,203652.85,03,2010
Kerry,25.0,75.0,44,194261.11,04,2010
Kerry,20.0,80.0,50,177649.24,05,2010
Kerry,27.59,72.41,58,237165.46,06,2010
Kerry,25.0,75.0,60,175316.33,07,2010
Kerry,19.64,80.36,56,199047.64,08,2010
Kerry,40.0,60.0,50,168460.3,09,2010
Kerry,21.15,78.85,52,167425.46,10,2010
Kerry,27.69,72.31,65,177106.82,11,2010
Kerry,13.11,86.89,61,182152.07,12,2010
Kerry,25.0,75.0,24,161640.01,01,2011
Kerry,20.59,79.41,34,181515.86,02,2011
Kerry,12.5,87.5,48,159955.89,03,2011
Kerry,18.75,81.25,48,160360.53,04,2011
Kerry,24.56,75.44,57,220348.99,05,2011
Kerry,15.15,84.85,33,169759.93,06,2011
Kerry,10.2,89.8,49,153555.72,07,2011
Kerry,10.42,89.58,48,151663.93,08,2011
Kerry,8.51,91.49,47,166308.81,09,2011
Kerry,6.12,93.88,49,147714.44,10,2011
Kerry,10.0,90.0,70,134398.24,11,2011
Kerry,15.87,84.13,63,151579.8,12,2011
Kerry,24.44,75.56,45,189486.57,01,2012
Kerry,9.09,90.91,44,143969.7,02,2012
Kerry,14.29,85.71,49,152651.87,03,2012
Kerry,11.32,88.68,53,136380.61,04,2012
Kerry,22.81,77.19,57,132596.91,05,2012
Kerry,11.29,88.71,62,134450.01,06,2012
Kerry,9.68,90.32,62,138261.17,07,2012
Kerry,6.85,93.15,73,134573.99,08,2012
Kerry,14.29,85.71,56,117783.29,09,2012
Kerry,8.45,91.55,71,146747.67,10,2012
Kerry,17.48,82.52,103,170209.6,11,2012
Kerry,8.05,91.95,87,134594.05,12,2012
Kerry,11.43,88.57,70,118676.17,01,2013
Kerry,5.88,94.12,34,179846.56,02,2013
Kerry,15.0,85.0,60,111604.86,03,2013
Kerry,8.77,91.23,57,132700.65,04,2013
Kerry,16.22,83.78,74,133005.37,05,2013
Kerry,11.43,88.57,70,131814.18,06,2013
Kerry,12.33,87.67,73,120382.26,07,2013
Kerry,11.76,88.24,68,138412.43,08,2013
Kerry,10.61,89.39,66,121589.79,09,2013
Kerry,6.41,93.59,78,128632.02,10,2013
Kerry,12.94,87.06,85,135775.98,11,2013
Kerry,21.38,78.62,145,136612.29,12,2013
Kerry,10.42,89.58,48,147545.83,01,2014
Kerry,17.54,82.46,57,115519.37,02,2014
Kerry,12.35,87.65,81,125406.34,03,2014
Kerry,19.05,80.95,84,118196.69,04,2014
Kerry,6.19,93.81,97,135923.44,05,2014
Kerry,8.33,91.67,84,128247.04,06,2014
Kerry,15.04,84.96,113,125679.36,07,2014
Kerry,19.01,80.99,121,127036.05,08,2014
Kerry,8.33,91.67,108,115857.7,09,2014
Kerry,6.73,93.27,104,143717.37,10,2014
Kerry,11.65,88.35,103,122486.41,11,2014
Kerry,8.02,91.98,212,125243.17,12,2014
Kerry,8.14,91.86,86,134376.97,01,2015
Kerry,4.0,96.0,100,126980.74,02,2015
Kerry,12.79,87.21,86,134415.47,03,2015
Kerry,14.73,85.27,129,150615.83,04,2015
Kerry,9.71,90.29,103,131265.12,05,2015
Kerry,12.61,87.39,111,135576.32,06,2015
Kerry,13.67,86.33,139,135779.16,07,2015
Kerry,9.62,90.38,104,129320.34,08,2015
Kerry,18.18,81.82,121,176428.1,09,2015
Kerry,16.56,83.44,151,144401.41,10,2015
Kerry,10.53,89.47,114,121686.78,11,2015
Kerry,16.39,83.61,183,131108.93,12,2015
Kerry,8.64,91.36,81,150053.75,01,2016
Kerry,10.53,89.47,114,147508.07,02,2016
Kerry,7.37,92.63,95,151710.38,03,2016
Kerry,10.26,89.74,117,134475.98,04,2016
Kerry,15.74,84.26,108,148155.45,05,2016
Kerry,10.45,89.55,134,133061.26,06,2016
Kerry,8.94,91.06,123,147639.86,07,2016
Kerry,6.25,93.75,128,159274.98,08,2016
Kerry,7.69,92.31,143,125927.61,09,2016
Kerry,7.2,92.8,125,142295.1,10,2016
Kerry,10.27,89.73,146,148645.95,11,2016
Kerry,12.99,87.01,177,175526.03,12,2016
Kerry,4.49,95.51,89,152974.67,01,2017
Kerry,9.78,90.22,92,150608.3,02,2017
Kerry,9.4,90.6,117,139635.91,03,2017
Kerry,6.06,93.94,132,163327.64,04,2017
Kerry,6.2,93.8,129,152253.08,05,2017
Kerry,3.41,96.59,205,112549.56,06,2017
Kerry,7.63,92.37,118,158997.23,07,2017
Kerry,6.43,93.57,140,161706.08,08,2017
Kerry,5.81,94.19,155,157029.92,09,2017
Kerry,7.94,92.06,126,159857.02,10,2017
Kerry,10.27,89.73,146,163546.36,11,2017
Kerry,15.09,84.91,212,178345.64,12,2017
Kerry,16.2,83.8,142,136347.98,01,2018
Kerry,17.09,82.91,117,178075.12,02,2018
Kerry,20.16,79.84,129,134537.47,03,2018
Kerry,4.51,95.49,133,170154.77,04,2018
Kerry,7.35,92.65,136,156392.61,05,2018
Kerry,5.52,94.48,163,143426.99,06,2018
Kerry,7.76,92.24,116,175644.55,07,2018
Kerry,11.59,88.41,138,177783.16,08,2018
Kerry,9.77,90.23,133,172467.02,09,2018
Kerry,10.49,89.51,143,167332.34,10,2018
Kerry,7.52,92.48,133,188526.69,11,2018
Kerry,15.56,84.44,180,187147.35,12,2018
Kerry,7.53,92.47,93,167212.92,01,2019
Kerry,8.7,91.3,92,209411.51,02,2019
Kerry,12.17,87.83,115,174364.08,03,2019
Kerry,10.68,89.32,103,189482.16,04,2019
Kerry,8.27,91.73,133,190904.74,05,2019
Kerry,5.45,94.55,110,180208.49,06,2019
Kerry,4.03,95.97,149,173218.1,07,2019
Kerry,12.07,87.93,116,182603.22,08,2019
Kerry,8.07,91.93,161,198461.93,09,2019
Kerry,22.68,77.32,194,179414.4,10,2019
Kerry,9.92,90.08,131,189205.31,11,2019
Kerry,10.0,90.0,200,196217.63,12,2019
Kerry,10.42,89.58,96,189692.49,01,2020
Kerry,4.82,95.18,83,169621.22,02,2020
Kerry,8.27,91.73,133,163668.49,03,2020
Kerry,10.96,89.04,73,186864.66,04,2020
Kerry,3.57,96.43,84,186919.27,05,2020
Kerry,2.22,97.78,90,190673.45,06,2020
Kerry,10.17,89.83,118,190675.44,07,2020
Kerry,4.88,95.12,82,217134.63,08,2020
Kerry,8.7,91.3,115,199662.47,09,2020
Kerry,8.6,91.4,186,202364.74,10,2020
Kerry,7.76,92.24,116,260332.45,11,2020
Kerry,7.98,92.02,188,245220.39,12,2020
Kildare,25.0,75.0,52,273503.04,01,2010
Kildare,48.57,51.43,70,275311.99,02,2010
Kildare,47.62,52.38,84,251412.09,03,2010
Kildare,47.42,52.58,97,227066.92,04,2010
Kildare,47.44,52.56,78,231448.76,05,2010
Kildare,40.23,59.77,87,254751.8,06,2010
Kildare,29.84,70.16,124,222579.65,07,2010
Kildare,33.73,66.27,83,236864.54,08,2010
Kildare,24.74,75.26,97,227036.85,09,2010
Kildare,33.33,66.67,99,259540.25,10,2010
Kildare,39.53,60.47,86,223408.08,11,2010
Kildare,36.67,63.33,90,225355.12,12,2010
Kildare,25.64,74.36,39,357177.57,01,2011
Kildare,27.66,72.34,47,249270.49,02,2011
Kildare,13.56,86.44,59,177000.37,03,2011
Kildare,14.75,85.25,61,239265.2,04,2011
Kildare,32.61,67.39,46,214806.89,05,2011
Kildare,7.27,92.73,55,256383.64,06,2011
Kildare,13.04,86.96,69,242180.61,07,2011
Kildare,11.54,88.46,52,224885.52,08,2011
Kildare,13.64,86.36,66,207588.17,09,2011
Kildare,22.08,77.92,77,204109.6,10,2011
Kildare,42.37,57.63,118,208175.06,11,2011
Kildare,17.76,82.24,107,207458.41,12,2011
Kildare,21.82,78.18,55,192421.07,01,2012
Kildare,14.04,85.96,57,175489.78,02,2012
Kildare,11.32,88.68,53,183686.48,03,2012
Kildare,13.64,86.36,44,151830.66,04,2012
Kildare,16.88,83.12,77,192640.84,05,2012
Kildare,11.86,88.14,59,207586.78,06,2012
Kildare,10.98,89.02,82,177057.23,07,2012
Kildare,8.99,91.01,89,217518.65,08,2012
Kildare,10.59,89.41,85,176695.6,09,2012
Kildare,18.1,81.9,105,178298.36,10,2012
Kildare,16.67,83.33,144,193290.25,11,2012
Kildare,17.62,82.38,210,224112.14,12,2012
Kildare,13.46,86.54,52,172899.59,01,2013
Kildare,23.33,76.67,60,179907.61,02,2013
Kildare,18.07,81.93,83,172871.26,03,2013
Kildare,16.22,83.78,74,178130.52,04,2013
Kildare,21.28,78.72,94,204809.45,05,2013
Kildare,25.56,74.44,90,193669.26,06,2013
Kildare,15.25,84.75,118,224791.81,07,2013
Kildare,19.51,80.49,123,188585.46,08,2013
Kildare,22.14,77.86,131,176123.02,09,2013
Kildare,15.33,84.67,137,204582.86,10,2013
Kildare,21.8,78.2,133,209041.21,11,2013
Kildare,27.66,72.34,235,217518.19,12,2013
Kildare,7.81,92.19,64,211941.24,01,2014
Kildare,21.35,78.65,89,203004.88,02,2014
Kildare,19.69,80.31,127,171822.57,03,2014
Kildare,19.64,80.36,112,230204.95,04,2014
Kildare,17.52,82.48,137,234954.05,05,2014
Kildare,29.41,70.59,136,220398.4,06,2014
Kildare,15.52,84.48,174,209598.89,07,2014
Kildare,22.5,77.5,160,232597.22,08,2014
Kildare,18.48,81.52,184,240764.1,09,2014
Kildare,14.0,86.0,200,243758.63,10,2014
Kildare,18.86,81.14,175,241363.0,11,2014
Kildare,22.91,77.09,323,210964.26,12,2014
Kildare,15.17,84.83,145,409492.65,01,2015
Kildare,19.62,80.38,158,222842.31,02,2015
Kildare,17.67,82.33,215,188432.79,03,2015
Kildare,25.0,75.0,152,230288.15,04,2015
Kildare,19.76,80.24,167,228240.69,05,2015
Kildare,22.4,77.6,183,247320.57,06,2015
Kildare,18.91,81.09,238,282332.66,07,2015
Kildare,26.14,73.86,176,237532.37,08,2015
Kildare,21.78,78.22,202,249853.19,09,2015
Kildare,21.53,78.47,209,244352.62,10,2015
Kildare,17.65,82.35,170,242614.8,11,2015
Kildare,20.0,80.0,285,230668.2,12,2015
Kildare,13.33,86.67,120,258184.37,01,2016
Kildare,17.47,81.93,166,238040.86,02,2016
